"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Bedfordshire and Hertfordshire","SEO","Male","15","15","[c]","[c]"
"In post","2021","Asian","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","20","20","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","100","80","22950","22450"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","75","70","25180","24180"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","155","140","28660","29290"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","80","75","28820","28700"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","15","15","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","35","30","33790","33300"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","35","35","35470","35010"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","25","25","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","20","20","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","AO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Cheshire","AO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Cheshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Cheshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AO","Female","110","90","20680","21010"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AO","Male","70","65","21710","21010"
"In post","2021","Asian","Derbyshire and Nottinghamshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","EO","Female","105","95","26360","27130"
"In post","2021","Asian","Derbyshire and Nottinghamshire","EO","Male","80","75","26380","25910"
"In post","2021","Asian","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G6","Male","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G7","Female","25","25","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G7","Male","15","15","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","HEO","Female","65","60","31030","31810"
"In post","2021","Asian","Derbyshire and Nottinghamshire","HEO","Male","80","80","31960","31810"
"In post","2021","Asian","Derbyshire and Nottinghamshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SEO","Female","30","30","39040","38630"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SEO","Male","20","20","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Female","20","15","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","AO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Devon","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","EO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Devon","EO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Devon","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","SEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Devon","SEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Devon","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","EO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","HEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","AA","Female","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","AA","Male","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","AO","Female","100","75","21440","21430"
"In post","2021","Asian","East Anglia","AO","Male","65","60","22260","21430"
"In post","2021","Asian","East Anglia","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","EO","Female","60","55","26240","26300"
"In post","2021","Asian","East Anglia","EO","Male","45","40","27010","27570"
"In post","2021","Asian","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","G7","Female","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","G7","Male","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","HEO","Male","25","20","[c]","[c]"
"In post","2021","Asian","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","SEO","Male","15","15","[c]","[c]"
"In post","2021","Asian","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","AO","Female","50","45","20910","20500"
"In post","2021","Asian","East Wales","AO","Male","60","55","20660","20140"
"In post","2021","Asian","East Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","EO","Female","50","45","26340","26320"
"In post","2021","Asian","East Wales","EO","Male","50","50","26440","25560"
"In post","2021","Asian","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","G6","Male","5","5","[c]","[c]"
"In post","2021","Asian","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","East Wales","G7","Male","15","15","[c]","[c]"
"In post","2021","Asian","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","HEO","Female","25","25","[c]","[c]"
"In post","2021","Asian","East Wales","HEO","Male","25","25","[c]","[c]"
"In post","2021","Asian","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","SEO","Female","15","15","[c]","[c]"
"In post","2021","Asian","East Wales","SEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AO","Male","5","5","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","AO","Female","40","35","21330","21010"
"In post","2021","Asian","Eastern Scotland","AO","Male","20","20","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","EO","Female","25","25","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","EO","Male","25","25","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
