"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Mixed","Welsh Government","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Cabinet Office","25","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","25","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Education","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for International Trade","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Transport","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Department for Work and Pensions","90","90","28460","29290"
"In post","2021","20-29","Other ethnicity","Department of Health and Social Care","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","25","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2021","20-29","Other ethnicity","HM Treasury","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Home Office","40","40","29780","25810"
"In post","2021","20-29","Other ethnicity","Ministry of Defence","20","20","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Ministry of Housing, Communities and Local Government","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Ministry of Justice","55","55","27150","25080"
"In post","2021","20-29","Other ethnicity","National Crime Agency","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Other Cabinet Office Agencies","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Scottish Government","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","UK Export Finance","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Attorney General's Departments","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Cabinet Office","40","40","40200","35930"
"In post","2021","20-29","Undeclared","Chancellor's other departments","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Competition and Markets Authority","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","75","75","39670","38150"
"In post","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Education","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs","40","40","30500","29270"
"In post","2021","20-29","Undeclared","Department for International Trade","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Department for Transport","85","80","30210","26590"
"In post","2021","20-29","Undeclared","Department for Work and Pensions","195","190","26960","27570"
"In post","2021","20-29","Undeclared","Department of Health and Social Care","55","50","28610","26880"
"In post","2021","20-29","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Land Registry","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","HM Revenue and Customs","85","85","30930","31810"
"In post","2021","20-29","Undeclared","HM Treasury","60","60","38510","33190"
"In post","2021","20-29","Undeclared","Home Office","105","100","29900","25310"
"In post","2021","20-29","Undeclared","Ministry of Defence","235","235","31230","30200"
"In post","2021","20-29","Undeclared","Ministry of Housing, Communities and Local Government","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Ministry of Justice","210","210","26960","25830"
"In post","2021","20-29","Undeclared","National Crime Agency","50","50","29140","28840"
"In post","2021","20-29","Undeclared","Office of Gas and Electricity Markets","30","30","32350","32340"
"In post","2021","20-29","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other Cabinet Office Agencies","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Scottish Government","45","40","29110","26340"
"In post","2021","20-29","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","United Kingdom Statistics Authority","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Welsh Government","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Attorney General's Departments","165","160","27840","25920"
"In post","2021","20-29","Unknown","Cabinet Office","2015","2010","32030","29250"
"In post","2021","20-29","Unknown","Chancellor's other departments","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Charity Commission","20","15","[c]","[c]"
"In post","2021","20-29","Unknown","Department for Business, Energy and Industrial Strategy","675","670","31300","29080"
"In post","2021","20-29","Unknown","Department for Digital, Culture, Media and Sport","80","80","39220","34020"
"In post","2021","20-29","Unknown","Department for Education","290","285","35390","32870"
"In post","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","435","430","29200","25170"
"In post","2021","20-29","Unknown","Department for International Trade","315","310","37520","33410"
"In post","2021","20-29","Unknown","Department for Transport","620","610","29390","26590"
"In post","2021","20-29","Unknown","Department for Work and Pensions","1275","1250","27440","27570"
"In post","2021","20-29","Unknown","Department of Health and Social Care","810","805","36820","32790"
"In post","2021","20-29","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Foreign, Commonwealth and Development Office","310","310","36200","34770"
"In post","2021","20-29","Unknown","HM Land Registry","345","340","25190","22350"
"In post","2021","20-29","Unknown","HM Revenue and Customs","4400","4295","25090","21110"
"In post","2021","20-29","Unknown","HM Treasury","50","50","37560","35050"
"In post","2021","20-29","Unknown","Home Office","755","750","28990","25630"
"In post","2021","20-29","Unknown","Ministry of Defence","1480","1470","28210","26750"
"In post","2021","20-29","Unknown","Ministry of Housing, Communities and Local Government","105","105","35440","33210"
"In post","2021","20-29","Unknown","Ministry of Justice","3660","3605","25410","24020"
"In post","2021","20-29","Unknown","National Crime Agency","95","95","33680","32770"
"In post","2021","20-29","Unknown","Northern Ireland Office","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other Cabinet Office Agencies","40","40","27690","27770"
"In post","2021","20-29","Unknown","Scotland Office","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Scottish Government","1340","1315","26270","24910"
"In post","2021","20-29","Unknown","The National Archives","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","United Kingdom Statistics Authority","350","340","28160","29540"
"In post","2021","20-29","Unknown","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Welsh Government","50","50","25280","23000"
"In post","2021","20-29","White","Attorney General's Departments","860","850","30650","26970"
"In post","2021","20-29","White","Cabinet Office","1045","1040","36880","34550"
"In post","2021","20-29","White","Chancellor's other departments","40","40","37050","36700"
"In post","2021","20-29","White","Charity Commission","25","25","[c]","[c]"
"In post","2021","20-29","White","Competition and Markets Authority","95","95","40270","34570"
"In post","2021","20-29","White","Department for Business, Energy and Industrial Strategy","1755","1745","37280","33880"
"In post","2021","20-29","White","Department for Digital, Culture, Media and Sport","455","450","41310","34580"
"In post","2021","20-29","White","Department for Education","990","985","35780","33190"
"In post","2021","20-29","White","Department for Environment, Food and Rural Affairs","1275","1260","30780","29180"
"In post","2021","20-29","White","Department for International Trade","465","465","38050","34920"
"In post","2021","20-29","White","Department for Transport","1280","1245","30050","26590"
"In post","2021","20-29","White","Department for Work and Pensions","6570","6445","26090","27570"
"In post","2021","20-29","White","Department of Health and Social Care","1235","1200","31320","28970"
"In post","2021","20-29","White","ESTYN","5","5","[c]","[c]"
"In post","2021","20-29","White","Food Standards Agency","90","90","32860","32350"
"In post","2021","20-29","White","Foreign, Commonwealth and Development Office","885","885","34400","33930"
"In post","2021","20-29","White","HM Land Registry","675","665","25380","22350"
"In post","2021","20-29","White","HM Revenue and Customs","4525","4440","28140","25560"
"In post","2021","20-29","White","HM Treasury","720","715","39310","33250"
"In post","2021","20-29","White","Home Office","3415","3325","27800","24890"
"In post","2021","20-29","White","Ministry of Defence","5400","5360","28370","27200"
"In post","2021","20-29","White","Ministry of Housing, Communities and Local Government","460","460","37180","33210"
"In post","2021","20-29","White","Ministry of Justice","8610","8500","25960","24920"
"In post","2021","20-29","White","National Crime Agency","695","695","31930","32770"
"In post","2021","20-29","White","Northern Ireland Office","10","10","[c]","[c]"
"In post","2021","20-29","White","Office for Standards in Education","130","130","28870","25880"
"In post","2021","20-29","White","Office of Gas and Electricity Markets","245","240","30610","27120"
"In post","2021","20-29","White","Office of Qualifications and Examinations Regulation","15","15","[c]","[c]"
"In post","2021","20-29","White","Office of Rail and Road","20","20","[c]","[c]"
"In post","2021","20-29","White","Other Cabinet Office Agencies","100","100","30610","27770"
"In post","2021","20-29","White","Scotland Office","10","10","[c]","[c]"
"In post","2021","20-29","White","Scottish Government","2010","1980","28260","26570"
"In post","2021","20-29","White","The National Archives","50","50","26880","24360"
"In post","2021","20-29","White","UK Export Finance","35","35","36750","33000"
"In post","2021","20-29","White","UK Supreme Court","5","5","[c]","[c]"
"In post","2021","20-29","White","United Kingdom Statistics Authority","770","750","30610","29540"
"In post","2021","20-29","White","Wales Office","10","10","[c]","[c]"
"In post","2021","20-29","White","Water Services Regulation Authority","15","15","[c]","[c]"
"In post","2021","20-29","White","Welsh Government","475","470","27220","23830"
"In post","2021","30-39","Asian","Attorney General's Departments","240","225","42970","48080"
"In post","2021","30-39","Asian","Cabinet Office","170","165","47460","54700"
"In post","2021","30-39","Asian","Chancellor's other departments","10","5","[c]","[c]"
"In post","2021","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Competition and Markets Authority","45","45","47430","38150"
"In post","2021","30-39","Asian","Department for Business, Energy and Industrial Strategy","205","195","40270","39820"
"In post","2021","30-39","Asian","Department for Digital, Culture, Media and Sport","40","40","51200","51730"
"In post","2021","30-39","Asian","Department for Education","210","205","39420","36780"
"In post","2021","30-39","Asian","Department for Environment, Food and Rural Affairs","85","85","36100","33470"
"In post","2021","30-39","Asian","Department for International Trade","65","65","46000","43120"
"In post","2021","30-39","Asian","Department for Transport","135","125","40950","40480"
"In post","2021","30-39","Asian","Department for Work and Pensions","1710","1580","27830","27570"
"In post","2021","30-39","Asian","Department of Health and Social Care","335","315","38900","33330"
"In post","2021","30-39","Asian","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Food Standards Agency","15","15","[c]","[c]"
