"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","ESTYN","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","ESTYN","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","ESTYN","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","ESTYN","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
