"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Coventry","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Croydon","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Derby","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Ealing","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Surrey","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Sussex CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Glasgow City","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Greater Manchester North East","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Greater Manchester South East","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Greater Manchester South West","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Hackney and Newham","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Haringey and Islington","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Harrow and Hillingdon","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Hertfordshire","35","[c]","30110","29290"
"New entrant CS","2021","Mixed","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kensington & Chelsea and Hammersmith & Fulham","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kent Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lambeth","60","[c]","35270","31060"
"New entrant CS","2021","Mixed","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leeds","60","[c]","25400","27570"
"New entrant CS","2021","Mixed","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lewisham and Southwark","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Luton","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Manchester","30","[c]","26650","27570"
"New entrant CS","2021","Mixed","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Monmouthshire and Newport","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Nottingham","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Redbridge and Waltham Forest","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sheffield","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Staffordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Suffolk","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tower Hamlets","70","[c]","37520","32000"
"New entrant CS","2021","Mixed","Tyneside","35","[c]","26840","21010"
"New entrant CS","2021","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Surrey","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (North East)","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Westminster","250","[c]","36390","32910"
"New entrant CS","2021","Mixed","Wiltshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wirral","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wolverhampton","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","York","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Birmingham","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Blackpool","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Haringey and Islington","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Harrow and Hillingdon","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lambeth","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Westminster","75","[c]","36730","33570"
"New entrant CS","2021","Other ethnicity","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","15","[c]","[c]","[c]"
