"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","G6/G7","15","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","55","50","36140","33860"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","40","40","21500","21910"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","EO","40","40","26670","25100"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","55","55","37880","39540"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
