"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Yorkshire and The Humber","60","55","37770","32680"
"In post","2021","Crown Prosecution Service","Finance","East Midlands (England)","30","25","24800","21950"
"In post","2021","Crown Prosecution Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","London","20","20","42510","35020"
"In post","2021","Crown Prosecution Service","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Yorkshire and The Humber","35","30","33770","30130"
"In post","2021","Crown Prosecution Service","Human Resources","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","London","40","40","47350","40530"
"In post","2021","Crown Prosecution Service","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","North West (England)","40","40","36930","30810"
"In post","2021","Crown Prosecution Service","Human Resources","South East (England)","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","Wales","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","West Midlands (England)","10","10","37160","35230"
"In post","2021","Crown Prosecution Service","Human Resources","Yorkshire and The Humber","30","30","41810","38180"
"In post","2021","Crown Prosecution Service","Legal","East Midlands (England)","210","195","51100","51470"
"In post","2021","Crown Prosecution Service","Legal","East of England","235","215","53510","54770"
"In post","2021","Crown Prosecution Service","Legal","London","730","695","60150","61860"
"In post","2021","Crown Prosecution Service","Legal","North East (England)","155","145","51930","54200"
"In post","2021","Crown Prosecution Service","Legal","North West (England)","440","410","52840","54200"
"In post","2021","Crown Prosecution Service","Legal","Overseas","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Legal","South East (England)","345","325","56190","56560"
"In post","2021","Crown Prosecution Service","Legal","South West (England)","150","140","51610","55000"
"In post","2021","Crown Prosecution Service","Legal","Wales","190","170","52480","53350"
"In post","2021","Crown Prosecution Service","Legal","West Midlands (England)","280","260","53280","53350"
"In post","2021","Crown Prosecution Service","Legal","Yorkshire and The Humber","440","400","54360","55610"
"In post","2021","Crown Prosecution Service","Operational Delivery","East Midlands (England)","190","175","25840","23470"
"In post","2021","Crown Prosecution Service","Operational Delivery","East of England","230","205","27200","25820"
"In post","2021","Crown Prosecution Service","Operational Delivery","London","785","740","29350","27440"
"In post","2021","Crown Prosecution Service","Operational Delivery","North East (England)","170","150","25580","23470"
"In post","2021","Crown Prosecution Service","Operational Delivery","North West (England)","465","430","26750","25820"
"In post","2021","Crown Prosecution Service","Operational Delivery","South East (England)","330","305","27580","26970"
"In post","2021","Crown Prosecution Service","Operational Delivery","South West (England)","125","120","26250","25480"
"In post","2021","Crown Prosecution Service","Operational Delivery","Wales","150","145","27630","25480"
"In post","2021","Crown Prosecution Service","Operational Delivery","West Midlands (England)","255","240","25590","25480"
"In post","2021","Crown Prosecution Service","Operational Delivery","Yorkshire and The Humber","345","315","26160","23470"
"In post","2021","Crown Prosecution Service","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","London","30","30","61520","57490"
"In post","2021","Crown Prosecution Service","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","London","20","20","37480","32080"
"In post","2021","Crown Prosecution Service","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","London","10","10","63480","61850"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","London","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","London","35","35","53150","53360"
"In post","2021","Debt Management Office","Finance","London","10","10","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Operational Delivery","London","40","40","57830","46010"
"In post","2021","Debt Management Office","Policy","London","15","15","75650","61540"
"In post","2021","Debt Management Office","Project Delivery","London","5","5","[c]","[c]"
"In post","2021","Debt Management Office","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Commercial","Wales","25","25","32200","30040"
"In post","2021","Defence Electronics and Components Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Digital, Data and Technology","Wales","10","10","30920","31450"
"In post","2021","Defence Electronics and Components Agency","Finance","Wales","10","10","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Human Resources","Wales","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Medicine","Wales","15","15","28810","28750"
"In post","2021","Defence Electronics and Components Agency","Operational Delivery","Wales","50","50","30530","27460"
"In post","2021","Defence Electronics and Components Agency","Operational Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Other","West Midlands (England)","30","30","25940","25950"
"In post","2021","Defence Electronics and Components Agency","Project Delivery","Wales","10","10","27930","28110"
"In post","2021","Defence Electronics and Components Agency","Property","Wales","15","15","28630","25200"
"In post","2021","Defence Electronics and Components Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Science and Engineering","Wales","225","215","27140","28750"
"In post","2021","Defence Electronics and Components Agency","Science and Engineering","West Midlands (England)","15","15","23120","22930"
"In post","2021","Defence Electronics and Components Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Commercial","East Midlands (England)","10","10","38740","38860"
"In post","2021","Defence Equipment and Support","Commercial","East of England","15","15","36860","34460"
"In post","2021","Defence Equipment and Support","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Commercial","South East (England)","30","25","40440","39720"
"In post","2021","Defence Equipment and Support","Commercial","South West (England)","860","825","39530","35110"
"In post","2021","Defence Equipment and Support","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Communications","South West (England)","40","35","36510","36030"
"In post","2021","Defence Equipment and Support","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Digital, Data and Technology","Scotland","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Digital, Data and Technology","South East (England)","10","10","35430","34730"
