"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Black","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","AA/AO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Inner London - East","AA/AO","85","80","25400","24920"
"In post","2021","Declared disabled","Black","Inner London - East","EO","135","125","30960","31060"
"In post","2021","Declared disabled","Black","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Inner London - East","SEO/HEO","35","35","39020","37150"
"In post","2021","Declared disabled","Black","Inner London - East","Unknown","40","40","33270","32090"
"In post","2021","Declared disabled","Black","Inner London - West","AA/AO","120","110","25020","23800"
"In post","2021","Declared disabled","Black","Inner London - West","EO","150","145","29720","29660"
"In post","2021","Declared disabled","Black","Inner London - West","G6/G7","65","65","57900","56450"
"In post","2021","Declared disabled","Black","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Inner London - West","SEO/HEO","170","165","37780","36780"
"In post","2021","Declared disabled","Black","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - East and North East","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - East and North East","EO","50","45","31310","31060"
"In post","2021","Declared disabled","Black","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - East and North East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - East and North East","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - South","AA/AO","40","40","24500","25110"
"In post","2021","Declared disabled","Black","Outer London - South","EO","70","65","29870","29570"
"In post","2021","Declared disabled","Black","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - South","SEO/HEO","45","45","37870","36160"
"In post","2021","Declared disabled","Black","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - West and North West","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - West and North West","EO","60","55","30140","31060"
"In post","2021","Declared disabled","Black","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
