"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","London","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
